timestamp,open,high,low,close,volume
2025-03-03 09:00:00,124.12,125.38,124.12,124.4,144539.0
2025-03-03 09:05:00,124.42,124.45,123.62,123.66,154798.0
2025-03-03 09:10:00,123.63,123.8,123.05,123.38,227464.0
2025-03-03 09:15:00,123.42,123.71,123.2,123.64,135984.0
2025-03-03 09:20:00,123.64,124.11,123.62,124.1,65180.0
2025-03-03 09:25:00,124.08,124.3,123.88,123.9,85171.0
2025-03-03 09:30:00,123.94,124.39,123.94,124.34,64185.0
2025-03-03 09:35:00,124.37,124.5,124.0,124.3,72675.0
2025-03-03 09:40:00,124.31,124.36,123.93,123.95,49188.0
2025-03-03 09:45:00,123.95,124.14,123.64,123.68,56335.0
2025-03-03 09:50:00,123.71,124.28,123.71,124.2,71265.0
2025-03-03 09:55:00,124.15,124.2,123.97,124.2,32636.0
2025-03-03 10:00:00,124.23,124.35,123.84,123.95,66557.0
2025-03-03 10:05:00,123.99,124.08,123.77,123.8,38796.0
2025-03-03 10:10:00,123.81,123.83,123.69,123.75,34883.0
2025-03-03 10:15:00,123.76,123.87,123.72,123.72,31141.0
2025-03-03 10:20:00,123.73,123.83,123.72,123.73,39249.0
2025-03-03 10:25:00,123.71,123.82,123.55,123.82,48967.0
2025-03-03 10:30:00,123.82,124.2,123.76,124.04,66792.0
2025-03-03 10:35:00,123.99,124.14,123.93,124.14,29317.0
2025-03-03 10:40:00,124.11,124.14,123.68,123.75,41283.0
2025-03-03 10:45:00,123.73,123.8,123.62,123.74,46072.0
2025-03-03 10:50:00,123.73,123.75,123.37,123.38,92489.0
2025-03-03 10:55:00,123.4,123.61,123.32,123.51,73078.0
2025-03-03 11:00:00,123.51,123.51,123.11,123.44,165280.0
2025-03-03 11:05:00,123.44,123.71,123.3,123.68,61435.0
2025-03-03 11:10:00,123.67,123.75,123.4,123.55,45841.0
2025-03-03 11:15:00,123.57,123.75,123.57,123.72,46355.0
2025-03-03 11:20:00,123.75,123.95,123.73,123.92,44765.0
2025-03-03 11:25:00,123.91,123.92,123.6,123.7,51918.0
2025-03-03 11:30:00,123.74,123.79,123.64,123.79,24328.0
2025-03-03 11:35:00,123.79,123.82,123.63,123.69,37842.0
2025-03-03 11:40:00,123.69,123.83,123.62,123.8,32619.0
2025-03-03 11:45:00,123.78,123.78,123.52,123.78,30705.0
2025-03-03 11:50:00,123.78,123.8,123.68,123.75,30251.0
2025-03-03 11:55:00,123.73,124.1,123.71,123.97,76355.0
2025-03-03 12:00:00,123.96,124.41,123.8,124.37,232718.0
2025-03-03 12:05:00,124.38,124.48,124.31,124.35,115008.0
2025-03-03 12:10:00,124.34,124.71,124.2,124.66,128802.0
2025-03-03 12:15:00,124.66,124.77,124.48,124.51,99079.0
2025-03-03 12:20:00,124.54,124.94,124.54,124.76,137255.0
2025-03-03 12:25:00,124.789,124.789,124.5,124.62,74161.0
2025-03-03 12:30:00,124.63,124.76,124.37,124.46,124333.0
2025-03-03 12:35:00,124.46,124.59,124.41,124.5,71998.0
2025-03-03 12:40:00,124.5,124.57,124.44,124.56,45042.0
2025-03-03 12:45:00,124.57,124.63,124.41,124.48,66548.0
2025-03-03 12:50:00,124.48,124.615,124.47,124.53,67564.0
